img_filename,Male,Black_Hair
131592.jpg,0,0
185405.jpg,0,1
164451.jpg,0,0
185347.jpg,0,0
061910.jpg,0,0
103974.jpg,0,0
028296.jpg,0,1
015269.jpg,0,1
106478.jpg,0,0
071945.jpg,0,0
161682.jpg,1,0
108551.jpg,0,0
198524.jpg,0,0
054575.jpg,0,0
099635.jpg,0,0
131797.jpg,0,1
024809.jpg,0,0
082173.jpg,0,0
176995.jpg,0,0
042415.jpg,0,0
199345.jpg,0,0
098967.jpg,0,0
181206.jpg,0,0
153286.jpg,0,1
109682.jpg,0,0
202073.jpg,0,0
115819.jpg,0,0
140071.jpg,1,0
014258.jpg,0,0
176286.jpg,1,0
067793.jpg,0,0
140115.jpg,0,1
188239.jpg,0,0
058338.jpg,0,0
185571.jpg,0,0
048460.jpg,1,1
042292.jpg,0,0
110265.jpg,0,1
010928.jpg,0,1
123444.jpg,0,1
103560.jpg,0,0
160443.jpg,0,0
117043.jpg,0,0
057661.jpg,0,1
198726.jpg,0,0
150319.jpg,0,0
169941.jpg,0,0
020773.jpg,1,1
092496.jpg,0,0
028512.jpg,1,1
164248.jpg,0,0
010694.jpg,0,0
152410.jpg,0,1
082482.jpg,0,0
049932.jpg,0,1
088833.jpg,0,0
146707.jpg,0,0
142577.jpg,0,0
092175.jpg,0,1
115167.jpg,0,1
145220.jpg,0,1
168445.jpg,0,0
055152.jpg,0,0
008329.jpg,0,0
171978.jpg,1,0
182136.jpg,0,0
187844.jpg,0,1
005715.jpg,0,0
105413.jpg,0,1
029421.jpg,1,0
175033.jpg,0,1
152142.jpg,0,1
141845.jpg,0,0
050079.jpg,0,0
111399.jpg,0,1
006395.jpg,0,0
120320.jpg,0,0
037843.jpg,1,0
062032.jpg,0,0
039864.jpg,0,0
151652.jpg,0,0
124901.jpg,0,1
179933.jpg,1,0
131691.jpg,0,0
125480.jpg,0,0
198875.jpg,0,1
147746.jpg,0,0
060526.jpg,0,0
071874.jpg,0,1
014248.jpg,0,1
166603.jpg,1,0
013581.jpg,0,0
071280.jpg,0,0
184599.jpg,0,1
165326.jpg,0,0
042802.jpg,0,1
066795.jpg,0,0
156761.jpg,0,1
019888.jpg,0,0
083808.jpg,0,0
031136.jpg,0,1
160240.jpg,0,0
071896.jpg,0,1
044998.jpg,0,0
069184.jpg,0,0
101167.jpg,0,0
105129.jpg,0,1
175890.jpg,0,1
023680.jpg,0,1
174752.jpg,0,0
058036.jpg,0,0
027988.jpg,1,1
081194.jpg,1,1
019139.jpg,0,0
115307.jpg,0,0
199287.jpg,1,0
084784.jpg,0,1
007403.jpg,0,0
054531.jpg,0,0
175662.jpg,1,1
053879.jpg,0,0
192603.jpg,0,0
102703.jpg,0,0
183674.jpg,0,0
192845.jpg,1,0
154593.jpg,0,1
073102.jpg,1,1
193789.jpg,1,0
181855.jpg,1,0
198370.jpg,0,1
176198.jpg,1,0
032641.jpg,1,0
151486.jpg,0,0
081691.jpg,0,0
076710.jpg,0,0
180176.jpg,0,0
051189.jpg,0,1
166817.jpg,0,0
077839.jpg,0,1
051560.jpg,1,1
126996.jpg,1,1
065538.jpg,0,1
062707.jpg,0,0
191460.jpg,0,1
009757.jpg,1,0
042767.jpg,0,0
023165.jpg,0,0
122655.jpg,0,0
162572.jpg,0,0
137242.jpg,0,1
028693.jpg,1,0
039312.jpg,1,0
086403.jpg,0,0
114890.jpg,0,1
049512.jpg,0,1
034178.jpg,0,0
001417.jpg,1,0
119034.jpg,0,0
123704.jpg,0,0
002586.jpg,0,0
057593.jpg,0,0
107593.jpg,0,0
028081.jpg,0,0
039292.jpg,0,0
059083.jpg,0,1
134574.jpg,0,0
034775.jpg,0,0
171584.jpg,0,0
044072.jpg,0,0
200868.jpg,0,0
062254.jpg,0,0
158275.jpg,0,0
090714.jpg,0,0
138496.jpg,0,1
181737.jpg,0,0
028759.jpg,0,1
059262.jpg,0,0
008610.jpg,0,1
074935.jpg,0,0
050320.jpg,0,0
125875.jpg,0,0
188753.jpg,0,0
123722.jpg,0,0
071189.jpg,0,0
057983.jpg,0,0
146358.jpg,1,1
152874.jpg,0,0
060599.jpg,0,1
199502.jpg,0,0
107416.jpg,0,0
119900.jpg,0,0
190460.jpg,0,1
012956.jpg,1,0
089483.jpg,0,0
063934.jpg,0,1
031617.jpg,1,0
057997.jpg,0,0
099567.jpg,0,0
109169.jpg,0,0
136227.jpg,0,0
067778.jpg,0,0
067261.jpg,0,0
029615.jpg,0,1
028961.jpg,0,0
095588.jpg,0,0
110444.jpg,0,0
128462.jpg,1,0
061894.jpg,0,1
055377.jpg,0,0
109286.jpg,0,1
110538.jpg,0,1
062388.jpg,1,0
051123.jpg,0,0
054275.jpg,0,0
033635.jpg,0,0
062483.jpg,1,0
149299.jpg,1,1
092643.jpg,0,1
082063.jpg,0,0
152797.jpg,0,0
202099.jpg,0,0
102475.jpg,0,0
069736.jpg,1,0
186125.jpg,1,1
014024.jpg,0,0
092970.jpg,0,1
053725.jpg,0,0
001567.jpg,0,0
189976.jpg,0,0
195650.jpg,0,0
054027.jpg,0,0
103707.jpg,0,0
140755.jpg,0,0
096174.jpg,0,0
151085.jpg,1,0
145368.jpg,0,0
123023.jpg,0,0
190924.jpg,0,0
088783.jpg,0,1
162201.jpg,0,0
013142.jpg,0,0
124069.jpg,1,0
154850.jpg,0,0
174297.jpg,1,0
121302.jpg,0,0
150576.jpg,0,1
032035.jpg,0,1
049560.jpg,0,0
151621.jpg,0,0
108114.jpg,0,0
010820.jpg,0,1
186743.jpg,0,1
065866.jpg,0,1
045564.jpg,0,0
022619.jpg,0,1
179050.jpg,0,0
196974.jpg,0,0
162206.jpg,0,0
083210.jpg,0,0
023111.jpg,0,1
036956.jpg,0,1
194313.jpg,0,0
188187.jpg,0,0
202531.jpg,0,0
128239.jpg,0,0
168345.jpg,0,0
021279.jpg,1,1
147075.jpg,0,0
177750.jpg,0,0
084742.jpg,0,0
147090.jpg,0,1
104990.jpg,0,1
009595.jpg,1,0
169129.jpg,1,1
198172.jpg,1,0
178198.jpg,0,0
102882.jpg,0,0
189525.jpg,0,0
053621.jpg,0,1
155647.jpg,0,1
123620.jpg,1,0
155961.jpg,0,0
101884.jpg,1,0
093814.jpg,0,0
126807.jpg,0,0
078535.jpg,0,0
073227.jpg,0,0
107122.jpg,0,1
065681.jpg,1,0
047666.jpg,0,0
112235.jpg,0,0
135418.jpg,0,0
196127.jpg,0,0
112453.jpg,0,0
077127.jpg,0,0
078555.jpg,0,0
179689.jpg,0,0
067634.jpg,0,0
041522.jpg,0,0
159444.jpg,0,0
132774.jpg,1,0
055865.jpg,0,1
152050.jpg,0,0
172505.jpg,0,0
026895.jpg,1,0
078437.jpg,1,0
198311.jpg,0,0
025093.jpg,0,0
184699.jpg,0,1
034268.jpg,0,0
092040.jpg,1,1
037618.jpg,0,0
128393.jpg,0,0
031284.jpg,1,0
024906.jpg,0,0
019764.jpg,0,1
115449.jpg,0,1
143457.jpg,0,0
127586.jpg,1,0
047828.jpg,0,1
175648.jpg,0,1
097167.jpg,0,0
018234.jpg,0,0
201421.jpg,0,0
078186.jpg,0,0
053756.jpg,1,0
129506.jpg,0,0
026176.jpg,1,0
136123.jpg,1,0
077102.jpg,1,0
046929.jpg,0,1
049442.jpg,1,1
186296.jpg,0,0
193531.jpg,0,0
052517.jpg,0,0
039952.jpg,0,0
067489.jpg,0,1
167536.jpg,0,0
187102.jpg,0,1
163777.jpg,1,0
102707.jpg,0,1
127795.jpg,1,1
033311.jpg,0,1
140160.jpg,1,0
186542.jpg,0,0
011850.jpg,0,0
157186.jpg,0,1
018958.jpg,0,0
082924.jpg,0,0
125487.jpg,0,0
126337.jpg,1,0
172762.jpg,0,0
167164.jpg,0,0
152327.jpg,1,0
021330.jpg,0,0
159268.jpg,1,0
121480.jpg,0,0
165206.jpg,0,0
030700.jpg,0,1
175627.jpg,0,0
092023.jpg,1,0
082584.jpg,1,0
034729.jpg,0,0
123182.jpg,0,0
156904.jpg,0,0
109362.jpg,0,1
039757.jpg,0,0
175345.jpg,0,0
039117.jpg,0,1
080136.jpg,0,1
166655.jpg,0,0
074382.jpg,0,0
049471.jpg,0,0
066833.jpg,0,0
174848.jpg,0,0
012932.jpg,0,1
137800.jpg,0,0
119607.jpg,0,1
095680.jpg,0,0
019777.jpg,0,0
161162.jpg,0,1
096173.jpg,0,1
143776.jpg,0,0
134103.jpg,0,0
030035.jpg,1,0
069235.jpg,0,0
058970.jpg,1,1
145767.jpg,0,1
194468.jpg,0,0
156713.jpg,0,0
138211.jpg,0,1
201450.jpg,0,0
092411.jpg,1,0
034020.jpg,0,1
128270.jpg,0,0
171101.jpg,0,0
023356.jpg,0,0
099982.jpg,0,0
039148.jpg,0,1
142150.jpg,0,1
060998.jpg,1,1
126765.jpg,0,0
182410.jpg,0,0
085268.jpg,0,0
106697.jpg,0,1
138720.jpg,0,1
103761.jpg,0,0
061279.jpg,0,1
070890.jpg,1,1
185852.jpg,0,1
014779.jpg,0,1
058212.jpg,0,1
098237.jpg,0,0
194102.jpg,0,0
100416.jpg,0,1
002459.jpg,1,0
134148.jpg,0,0
190764.jpg,1,1
028931.jpg,1,1
034901.jpg,0,1
110881.jpg,0,0
156229.jpg,0,1
048153.jpg,0,0
132319.jpg,0,1
201528.jpg,0,1
014243.jpg,1,0
194287.jpg,0,0
096724.jpg,0,1
052502.jpg,1,1
117712.jpg,0,0
128139.jpg,0,0
007090.jpg,0,0
013646.jpg,1,0
155727.jpg,0,0
131961.jpg,1,0
103849.jpg,0,0
099932.jpg,1,1
174918.jpg,0,0
127194.jpg,0,1
030647.jpg,0,0
156426.jpg,0,1
131932.jpg,0,1
160219.jpg,0,0
101580.jpg,0,1
141021.jpg,1,0
002842.jpg,0,0
060109.jpg,0,0
187384.jpg,0,0
060609.jpg,1,0
162010.jpg,0,0
194214.jpg,0,0
133984.jpg,0,0
114144.jpg,0,1
190799.jpg,1,0
141320.jpg,0,1
004240.jpg,1,1
017844.jpg,1,1
106625.jpg,1,0
175667.jpg,0,0
070730.jpg,0,1
007930.jpg,0,1
127331.jpg,0,0
017956.jpg,1,0
170454.jpg,1,0
201529.jpg,1,1
102038.jpg,0,0
172130.jpg,0,1
117341.jpg,0,0
028341.jpg,0,1
048370.jpg,0,0
142248.jpg,0,0
147166.jpg,0,1
199540.jpg,0,1
174352.jpg,0,0
071417.jpg,0,0
063092.jpg,0,1
037683.jpg,0,0
135030.jpg,0,0
062757.jpg,0,1
031086.jpg,0,1
200476.jpg,0,0
118350.jpg,0,0
125835.jpg,0,0
087722.jpg,0,0
033153.jpg,0,0
127552.jpg,0,0
047917.jpg,0,0
008532.jpg,1,0
090138.jpg,0,0
023224.jpg,0,0
140229.jpg,0,1
009647.jpg,0,1
073998.jpg,0,0
015672.jpg,0,0
002102.jpg,0,0
115442.jpg,0,1
093906.jpg,0,1
020605.jpg,0,1
068308.jpg,0,0
195906.jpg,0,1
052989.jpg,0,1
111366.jpg,0,1
178693.jpg,1,1
093393.jpg,0,1
072487.jpg,0,1
132025.jpg,1,0
104440.jpg,1,0
003802.jpg,0,0
065985.jpg,0,0
154828.jpg,0,0
101745.jpg,1,0
190190.jpg,0,0
050241.jpg,0,0
064663.jpg,0,0
011735.jpg,1,1
079158.jpg,0,0
138891.jpg,0,0
198627.jpg,1,0
015543.jpg,0,1
000107.jpg,0,0
082231.jpg,1,0
013620.jpg,0,0
057544.jpg,0,0
101933.jpg,0,0
040102.jpg,1,0
066048.jpg,0,1
175318.jpg,0,0
034698.jpg,0,1
091491.jpg,1,0
170365.jpg,0,0
071505.jpg,0,0
108941.jpg,0,0
043049.jpg,0,1
107788.jpg,0,1
070869.jpg,0,0
159327.jpg,0,0
060829.jpg,0,0
127230.jpg,0,0
149133.jpg,0,0
171725.jpg,1,1
050941.jpg,0,1
013088.jpg,0,0
197976.jpg,0,0
078182.jpg,1,0
065182.jpg,1,0
022125.jpg,0,1
023708.jpg,1,1
139943.jpg,0,0
010029.jpg,0,0
124116.jpg,1,0
046067.jpg,0,0
012926.jpg,0,1
113269.jpg,0,0
181823.jpg,0,0
007150.jpg,0,0
112144.jpg,0,0
031553.jpg,0,0
080812.jpg,0,0
037066.jpg,0,0
172293.jpg,0,0
196129.jpg,1,1
139319.jpg,0,0
019402.jpg,0,0
198840.jpg,0,0
061398.jpg,0,1
043283.jpg,0,1
123434.jpg,0,0
173573.jpg,0,0
027973.jpg,0,0
080123.jpg,0,1
131274.jpg,0,0
175751.jpg,0,0
061428.jpg,1,0
156601.jpg,0,0
096382.jpg,0,0
089198.jpg,0,1
154847.jpg,0,0
186308.jpg,0,0
014611.jpg,0,0
101568.jpg,0,1
174952.jpg,1,0
113717.jpg,0,1
163046.jpg,0,1
108071.jpg,0,0
025575.jpg,0,0
186794.jpg,0,1
069228.jpg,0,0
094826.jpg,0,0
098073.jpg,0,0
125565.jpg,1,1
091661.jpg,0,0
115600.jpg,0,0
064995.jpg,0,0
173992.jpg,0,0
170229.jpg,0,1
017476.jpg,0,1
182252.jpg,0,0
137033.jpg,0,0
058387.jpg,0,0
023295.jpg,1,0
108707.jpg,1,0
058125.jpg,0,1
193601.jpg,0,0
140273.jpg,0,1
068159.jpg,0,0
161624.jpg,0,0
162944.jpg,0,0
010365.jpg,0,0
034551.jpg,0,0
012200.jpg,0,0
042073.jpg,0,0
097206.jpg,0,1
066145.jpg,1,1
138731.jpg,0,0
108502.jpg,0,1
152718.jpg,0,1
151154.jpg,0,0
167114.jpg,0,0
131883.jpg,0,0
119405.jpg,0,0
031286.jpg,1,0
200593.jpg,0,1
182173.jpg,1,0
068944.jpg,1,0
103164.jpg,0,0
086851.jpg,0,1
098316.jpg,0,0
017068.jpg,0,0
144706.jpg,0,0
168492.jpg,0,0
085783.jpg,0,0
124387.jpg,0,0
146319.jpg,0,1
102301.jpg,0,1
115282.jpg,0,0
098725.jpg,0,0
054012.jpg,0,0
080453.jpg,1,1
006689.jpg,1,1
132992.jpg,1,1
029731.jpg,0,0
012264.jpg,0,0
126502.jpg,0,0
038762.jpg,1,0
194975.jpg,0,0
140504.jpg,0,0
003610.jpg,0,0
009082.jpg,0,1
128461.jpg,0,1
108627.jpg,0,1
198521.jpg,1,1
150059.jpg,0,1
064900.jpg,0,0
140728.jpg,0,1
033353.jpg,0,0
047890.jpg,0,1
044747.jpg,0,0
118779.jpg,0,1
126429.jpg,0,0
154003.jpg,0,1
093225.jpg,0,1
114274.jpg,1,0
138319.jpg,1,1
082927.jpg,0,0
008748.jpg,1,0
066978.jpg,0,0
152406.jpg,0,0
074973.jpg,0,1
115219.jpg,0,1
032172.jpg,0,1
033325.jpg,0,1
044197.jpg,1,0
201203.jpg,0,0
115642.jpg,0,1
053337.jpg,0,1
103570.jpg,0,0
199349.jpg,0,0
011880.jpg,0,1
123751.jpg,0,1
036047.jpg,0,1
183679.jpg,0,0
053957.jpg,1,1
140055.jpg,0,1
009387.jpg,0,0
060529.jpg,0,0
172726.jpg,0,0
041423.jpg,0,1
086035.jpg,1,1
086644.jpg,0,0
176455.jpg,0,0
102615.jpg,1,0
020205.jpg,1,1
098438.jpg,0,0
109825.jpg,0,0
091078.jpg,0,0
100505.jpg,0,0
043819.jpg,1,0
125312.jpg,0,0
043096.jpg,0,1
142230.jpg,1,0
082565.jpg,1,0
067625.jpg,0,0
133330.jpg,0,1
187353.jpg,0,0
036291.jpg,1,1
126177.jpg,0,0
199050.jpg,1,0
007102.jpg,0,1
139368.jpg,1,0
115949.jpg,0,0
031919.jpg,0,1
007962.jpg,0,0
102011.jpg,0,1
078990.jpg,0,0
000950.jpg,0,0
155896.jpg,0,0
193983.jpg,0,1
142359.jpg,0,0
035470.jpg,0,0
199222.jpg,0,0
138031.jpg,1,1
065995.jpg,0,1
014122.jpg,0,1
070796.jpg,1,1
042090.jpg,0,1
005100.jpg,0,0
192161.jpg,0,1
138391.jpg,0,1
181690.jpg,0,0
122723.jpg,0,1
185667.jpg,0,0
194597.jpg,0,1
105797.jpg,0,0
037838.jpg,1,0
138041.jpg,0,0
182792.jpg,0,0
008014.jpg,0,0
153476.jpg,1,0
067592.jpg,1,0
131483.jpg,1,0
133770.jpg,1,0
193932.jpg,0,0
027095.jpg,0,1
202578.jpg,0,0
073941.jpg,0,0
169333.jpg,0,0
136920.jpg,0,1
088267.jpg,0,0
198833.jpg,0,1
100025.jpg,0,0
093601.jpg,0,1
113703.jpg,0,0
069656.jpg,0,0
200086.jpg,0,0
009149.jpg,0,0
174029.jpg,0,0
080509.jpg,0,0
184999.jpg,0,0
115939.jpg,0,0
074559.jpg,0,0
164710.jpg,0,0
085680.jpg,0,0
030942.jpg,1,0
060427.jpg,0,1
036362.jpg,0,0
178563.jpg,0,1
184543.jpg,0,1
055302.jpg,0,0
158296.jpg,0,0
114225.jpg,0,0
078314.jpg,0,0
075136.jpg,0,0
152084.jpg,0,1
118470.jpg,0,1
077203.jpg,0,0
076288.jpg,0,1
200243.jpg,0,0
157798.jpg,0,0
015994.jpg,0,0
037012.jpg,0,1
112030.jpg,0,1
152490.jpg,0,1
197885.jpg,0,0
116172.jpg,1,1
192481.jpg,0,1
114722.jpg,1,0
090473.jpg,0,0
162581.jpg,0,1
067623.jpg,1,0
124880.jpg,1,0
131639.jpg,0,0
062767.jpg,1,0
135339.jpg,1,0
066137.jpg,0,0
032160.jpg,0,0
179863.jpg,1,1
187405.jpg,0,0
054768.jpg,0,0
073032.jpg,0,0
039542.jpg,0,0
104769.jpg,0,0
062935.jpg,0,1
015556.jpg,0,0
185091.jpg,0,0
076004.jpg,1,1
156084.jpg,0,0
005836.jpg,1,0
030568.jpg,0,0
103303.jpg,0,0
074233.jpg,0,0
151259.jpg,0,0
077218.jpg,0,0
030226.jpg,0,0
029870.jpg,1,1
126375.jpg,0,1
153046.jpg,0,0
103548.jpg,0,0
131356.jpg,0,0
186885.jpg,0,1
159911.jpg,0,1
055728.jpg,1,0
113056.jpg,0,0
083148.jpg,0,0
065789.jpg,0,1
059530.jpg,0,1
124383.jpg,0,1
152857.jpg,0,1
195487.jpg,0,0
071050.jpg,0,1
111331.jpg,1,1
044655.jpg,0,1
035752.jpg,0,0
151129.jpg,0,0
145847.jpg,1,0
052954.jpg,0,0
172705.jpg,0,0
011489.jpg,0,1
076394.jpg,0,0
190157.jpg,0,0
027234.jpg,0,0
122208.jpg,0,0
054386.jpg,1,0
193689.jpg,1,0
183722.jpg,0,1
075207.jpg,0,0
084584.jpg,0,1
085250.jpg,0,0
160731.jpg,0,0
139555.jpg,0,0
197649.jpg,1,0
183853.jpg,0,1
076923.jpg,0,0
179169.jpg,0,0
041967.jpg,0,0
008484.jpg,0,1
184456.jpg,0,0
036962.jpg,0,0
080733.jpg,0,0
157808.jpg,0,0
125419.jpg,0,0
178856.jpg,0,0
108730.jpg,0,0
000660.jpg,1,1
171075.jpg,1,0
152979.jpg,0,0
002051.jpg,0,1
102170.jpg,0,1
086635.jpg,0,0
040987.jpg,1,1
150693.jpg,0,0
071480.jpg,0,1
193433.jpg,0,0
120137.jpg,0,0
073622.jpg,0,1
120453.jpg,0,0
177245.jpg,1,0
026747.jpg,1,1
128348.jpg,0,0
132708.jpg,0,0
159489.jpg,0,0
094291.jpg,1,0
079900.jpg,1,0
094850.jpg,0,1
036166.jpg,0,1
180415.jpg,0,0
024148.jpg,0,1
115146.jpg,0,0
085368.jpg,0,0
059218.jpg,0,1
002094.jpg,0,1
198001.jpg,0,1
055532.jpg,1,0
138341.jpg,0,1
051196.jpg,1,0
021160.jpg,0,0
195489.jpg,0,0
030491.jpg,0,1
010363.jpg,0,0
099399.jpg,1,0
076263.jpg,0,0
127384.jpg,0,1
180551.jpg,1,0
162199.jpg,0,1
197696.jpg,0,0
172911.jpg,0,0
086048.jpg,0,0
161148.jpg,0,0
047733.jpg,0,0
184398.jpg,1,0
028207.jpg,0,0
051343.jpg,0,0
187603.jpg,0,0
159714.jpg,1,0
112145.jpg,0,1
097862.jpg,0,1
112557.jpg,0,1
021366.jpg,0,0
066886.jpg,0,1
044183.jpg,0,0
138924.jpg,0,0
126466.jpg,0,1
052180.jpg,0,0
153353.jpg,1,0
061089.jpg,0,0
094240.jpg,0,1
078763.jpg,0,0
084333.jpg,0,1
040191.jpg,0,0
104883.jpg,0,0
154067.jpg,1,0
185586.jpg,0,1
172308.jpg,1,1
131819.jpg,0,0
097363.jpg,1,0
039995.jpg,0,0
021534.jpg,0,0
097123.jpg,0,0
054601.jpg,1,0
119350.jpg,0,1
037330.jpg,1,0
016808.jpg,1,0
054698.jpg,0,1
085615.jpg,0,1
043529.jpg,0,0
159651.jpg,0,0
130391.jpg,0,0
122194.jpg,0,0
099027.jpg,0,0
114426.jpg,0,0
172903.jpg,0,1
190349.jpg,0,0
186679.jpg,0,0
113978.jpg,0,0
048368.jpg,1,1
051677.jpg,0,0
079964.jpg,1,0
122136.jpg,0,0
033413.jpg,1,0
109016.jpg,1,0
094505.jpg,0,0
174314.jpg,0,0
166782.jpg,1,0
086521.jpg,0,0
025838.jpg,0,0
133486.jpg,0,0
091357.jpg,0,0
044019.jpg,0,0
051663.jpg,0,1
189935.jpg,0,0
155829.jpg,0,0
021477.jpg,0,0
139308.jpg,0,0
198666.jpg,0,0
099370.jpg,0,0
021204.jpg,0,1
160320.jpg,0,0
021368.jpg,0,0
156867.jpg,1,0
196741.jpg,0,0
085742.jpg,0,0
085434.jpg,1,0
110950.jpg,0,0
155716.jpg,0,0
165220.jpg,0,0
195454.jpg,1,1
098364.jpg,0,0
129684.jpg,0,0
013757.jpg,0,0
174591.jpg,0,1
080738.jpg,0,1
190853.jpg,0,1
151599.jpg,1,0
038635.jpg,0,0
024927.jpg,0,0
160985.jpg,0,1
103900.jpg,0,0
143597.jpg,0,0
143043.jpg,0,0
019150.jpg,1,0
152184.jpg,0,0
068332.jpg,0,0
066543.jpg,0,0
018147.jpg,1,0
042135.jpg,0,0
149876.jpg,1,0
188986.jpg,0,0
092780.jpg,1,0
067590.jpg,0,1
142068.jpg,0,0
195390.jpg,0,1
185453.jpg,0,0
045055.jpg,0,0
125758.jpg,0,1
129575.jpg,0,0
079677.jpg,0,1
016822.jpg,0,0
073092.jpg,0,1
068604.jpg,0,0
063211.jpg,0,0
165855.jpg,0,1
017580.jpg,0,0
179716.jpg,1,1
011874.jpg,0,0
161525.jpg,0,0
129147.jpg,1,0
079006.jpg,0,0
006049.jpg,0,0
169162.jpg,0,0
092588.jpg,0,0
178808.jpg,0,0
099111.jpg,0,0
160872.jpg,0,0
200212.jpg,0,0
089313.jpg,0,0
165163.jpg,1,0
178281.jpg,0,0
076948.jpg,0,0
003712.jpg,0,0
168323.jpg,1,1
162738.jpg,0,0
172728.jpg,0,0
177868.jpg,0,0
162911.jpg,0,0
201740.jpg,0,0
093827.jpg,0,0
043832.jpg,1,1
110113.jpg,1,0
063116.jpg,1,0
189153.jpg,0,1
132457.jpg,0,1
015233.jpg,1,0
153629.jpg,0,1
041883.jpg,0,1
108093.jpg,0,0
194278.jpg,0,0
061095.jpg,0,1
052462.jpg,0,0
042736.jpg,0,1
150195.jpg,0,1
112782.jpg,0,0
168943.jpg,0,0
074543.jpg,1,0
018446.jpg,0,0
044718.jpg,0,0
188019.jpg,0,0
037366.jpg,0,1
179165.jpg,0,0
099728.jpg,0,0
023284.jpg,1,0
026020.jpg,0,0
162872.jpg,0,0
030492.jpg,0,0
140325.jpg,0,0
132301.jpg,0,1
153700.jpg,1,1
069814.jpg,0,0
091693.jpg,0,1
072225.jpg,0,0
001393.jpg,1,0
113151.jpg,0,0
179987.jpg,0,0
173962.jpg,0,0
136043.jpg,1,1
151896.jpg,0,0
091038.jpg,0,1
034513.jpg,1,0
139610.jpg,0,0
141105.jpg,0,1
198076.jpg,0,1
055027.jpg,0,0
086279.jpg,0,0
132734.jpg,1,1
092955.jpg,0,0
068329.jpg,0,1
025554.jpg,0,0
124719.jpg,1,0
176804.jpg,0,0
050482.jpg,0,1
192451.jpg,1,0
146786.jpg,0,0
021255.jpg,1,1
195225.jpg,0,1
072257.jpg,0,0
039042.jpg,1,0
040122.jpg,0,1
106006.jpg,0,0
045164.jpg,0,1
031734.jpg,0,0
136381.jpg,0,0
014970.jpg,0,1
034297.jpg,0,0
164939.jpg,0,0
200075.jpg,0,0
146951.jpg,0,0
138715.jpg,0,1
069266.jpg,0,1
174968.jpg,0,0
079350.jpg,0,0
104530.jpg,1,0
004182.jpg,0,0
162261.jpg,0,0
194863.jpg,1,0
071722.jpg,0,0
010611.jpg,0,0
076451.jpg,1,0
187245.jpg,1,1
067511.jpg,1,0
173200.jpg,0,0
120549.jpg,0,0
107528.jpg,0,0
124287.jpg,0,1
199891.jpg,0,0
001183.jpg,0,0
152796.jpg,0,0
045683.jpg,1,0
037185.jpg,0,0
158426.jpg,0,0
157787.jpg,0,1
080695.jpg,1,0
165693.jpg,0,0
102142.jpg,0,1
134894.jpg,0,0
032966.jpg,0,0
156900.jpg,0,0
014956.jpg,1,1
164238.jpg,0,0
004613.jpg,0,0
168473.jpg,1,1
155049.jpg,1,0
185916.jpg,0,0
037446.jpg,1,0
163184.jpg,1,1
133076.jpg,1,0
055562.jpg,0,0
070628.jpg,0,1
097119.jpg,1,0
143099.jpg,0,1
142746.jpg,0,0
201538.jpg,0,1
152869.jpg,0,0
114196.jpg,1,0
167141.jpg,1,0
070189.jpg,0,1
014413.jpg,0,0
125721.jpg,0,0
121993.jpg,0,0
113070.jpg,1,0
072174.jpg,0,0
135964.jpg,0,1
115546.jpg,0,1
163868.jpg,0,0
010050.jpg,0,0
128065.jpg,1,0
097368.jpg,0,0
142968.jpg,1,0
174290.jpg,0,0
150879.jpg,0,1
094402.jpg,1,1
136478.jpg,0,0
093794.jpg,0,1
018428.jpg,0,0
100497.jpg,1,0
084723.jpg,0,0
174936.jpg,0,0
045131.jpg,0,0
168654.jpg,0,1
082254.jpg,1,0
137826.jpg,0,0
119604.jpg,0,0
076258.jpg,0,0
094027.jpg,0,0
201130.jpg,0,0
166958.jpg,0,0
095997.jpg,0,0
115723.jpg,0,0
184950.jpg,0,0
126159.jpg,0,0
194281.jpg,0,0
181791.jpg,1,0
109697.jpg,0,0
105581.jpg,1,0
167488.jpg,0,0
009747.jpg,0,0
166851.jpg,0,0
049558.jpg,0,0
085939.jpg,0,0
180050.jpg,1,1
007741.jpg,0,0
016881.jpg,0,1
085208.jpg,0,0
165915.jpg,0,1
020198.jpg,0,0
121776.jpg,0,0
067579.jpg,0,0
021695.jpg,0,1
188133.jpg,0,1
029456.jpg,0,0
194301.jpg,0,0
168412.jpg,0,0
026699.jpg,0,0
104382.jpg,0,1
109793.jpg,0,0
082208.jpg,0,0
112679.jpg,0,0
125560.jpg,0,0
126684.jpg,0,0
146311.jpg,0,1
004955.jpg,0,0
158705.jpg,0,0
064652.jpg,0,0
034316.jpg,0,1
177276.jpg,1,1
186366.jpg,1,1
085059.jpg,0,0
067938.jpg,0,0
124657.jpg,0,0
151544.jpg,1,1
074118.jpg,1,0
071496.jpg,1,0
028545.jpg,1,0
091407.jpg,1,0
094757.jpg,0,1
016144.jpg,0,0
170918.jpg,0,0
017546.jpg,0,0
186911.jpg,0,0
120495.jpg,0,1
181193.jpg,0,1
162226.jpg,1,0
023857.jpg,1,1
143689.jpg,0,1
126153.jpg,0,0
192682.jpg,0,1
074783.jpg,0,0
159725.jpg,0,0
129278.jpg,0,0
068239.jpg,0,0
112089.jpg,0,0
020912.jpg,0,0
096215.jpg,0,1
176587.jpg,0,0
012038.jpg,1,0
176654.jpg,0,1
139771.jpg,0,0
050455.jpg,1,0
002663.jpg,0,0
031818.jpg,0,0
166070.jpg,0,0
008097.jpg,0,0
187389.jpg,0,1
003184.jpg,0,1
